"","gs","cs_range","ccount","cs","ds"
"5947",3.28,82.5,1.86923171973098,82,0.019782393669634
"5948",3.25,82.5,1.65321251377534,84,0.0593471810089021
"5949",3.24,82.5,1.56820172406699,83,0.0593471810089021
"5950",3.23,82.5,1.90848501887865,81,0.0593471810089021
"5951",3.18,82.5,1.82607480270083,83,0.039564787339268
"5952",3.17,82.5,1.79934054945358,82,0.039564787339268
"5953",3.14,82.5,1.07918124604762,83,0.0989119683481701
"5954",3.12,82.5,1.63346845557959,82,0.0989119683481701
"5955",3.11,82.5,1.68124123737559,83,0.0989119683481701
"5956",3.11,82.5,1.75587485567249,82,0.0989119683481701
"5957",3.11,82.5,1.07918124604762,81,0.0989119683481701
"5958",3.03,82.5,1.8750612633917,81,0.019782393669634
"5959",2.99,82.5,1.36172783601759,82,0.039564787339268
"5960",2.96,82.5,1.92941892571429,84,0.039564787339268
"5961",2.89,82.5,1.78532983501077,83,0.039564787339268
"5962",2.86,82.5,1.55630250076729,81,0.039564787339268
"5963",2.85,82.5,1.46239799789896,83,0.039564787339268
"5964",2.84,82.5,1.77815125038364,84,0.039564787339268
"5965",2.79,82.5,1.95424250943932,80,0.138476755687438
"5966",2.78,82.5,1.04139268515823,81,0.138476755687438
"5967",2.78,82.5,1.90848501887865,83,0.138476755687438
"5968",2.77,82.5,1.51851393987789,83,0.138476755687438
"5969",2.77,82.5,1.92941892571429,84,0.138476755687438
"5970",2.76,82.5,1.6232492903979,81,0.138476755687438
"5971",2.76,82.5,1.84509804001426,84,0.138476755687438
"5972",2.7,82.5,1.85125834871908,82,0.0791295746785361
"5973",2.69,82.5,1.50514997831991,84,0.0791295746785361
"5974",2.69,82.5,1.67209785793572,84,0.0791295746785361
"5975",2.67,82.5,1.76342799356294,83,0.0791295746785361
"5976",2.65,82.5,1.69897000433602,84,0.0791295746785361
"5977",2.65,82.5,1.74036268949424,84,0.0791295746785361
"5978",2.63,82.5,1.81291335664286,80,0.0791295746785361
"5979",2.62,82.5,1.96378782734556,82,0.0791295746785361
"5980",2.59,82.5,1.32221929473392,84,0.0791295746785361
"5981",2.58,82.5,1.43136376415899,80,0.0791295746785361
"5982",2.57,82.5,1.38021124171161,80,0.0791295746785361
"5983",2.56,82.5,1.34242268082221,83,0.0791295746785361
"5984",2.53,82.5,1.69897000433602,83,0.039564787339268
"5985",2.52,82.5,1.17609125905568,80,0.039564787339268
"5986",2.5,82.5,1.83250891270624,82,0.039564787339268
"5987",2.47,82.5,1.69897000433602,82,0.039564787339268
"5988",2.45,82.5,1.69897000433602,83,0.158259149357072
"5989",2.45,82.5,1.07918124604762,83,0.158259149357072
"5990",2.45,82.5,1.69897000433602,82,0.158259149357072
"5991",2.43,82.5,1.41497334797082,81,0.158259149357072
"5992",2.43,82.5,1.07918124604762,83,0.158259149357072
"5993",2.42,82.5,1.36172783601759,84,0.158259149357072
"5994",2.42,82.5,1.81954393554187,82,0.158259149357072
"5995",2.41,82.5,1.20411998265592,82,0.158259149357072
"5996",2.4,82.5,1.86332286012046,82,0.0593471810089021
"5997",2.38,82.5,1.55630250076729,83,0.0593471810089021
"5998",2.37,82.5,1.77085201164214,83,0.0593471810089021
"5999",2.35,82.5,1.81954393554187,81,0.0593471810089021
"6000",2.34,82.5,1.32221929473392,84,0.0593471810089021
"6001",2.31,82.5,1.6232492903979,84,0.0593471810089021
"6002",2.29,82.5,1.25527250510331,80,0.0791295746785361
"6003",2.28,82.5,0.903089986991944,82,0.0791295746785361
"6004",2.27,82.5,1.38021124171161,81,0.0791295746785361
"6005",2.26,82.5,1.54406804435028,80,0.0791295746785361
"6006",2.25,82.5,1.49136169383427,84,0.118694362017804
"6007",2.25,82.5,1.94939000664491,80,0.118694362017804
"6008",2.24,82.5,1.65321251377534,83,0.118694362017804
"6009",2.23,82.5,1.50514997831991,80,0.118694362017804
"6010",2.22,82.5,1.84509804001426,84,0.118694362017804
"6011",2.22,82.5,1.56820172406699,80,0.118694362017804
"6012",2.2,82.5,1.17609125905568,80,0.158259149357072
"6013",2.19,82.5,1.56820172406699,81,0.158259149357072
"6014",2.19,82.5,1.61278385671974,80,0.158259149357072
"6015",2.18,82.5,1.86923171973098,81,0.158259149357072
"6016",2.18,82.5,1.41497334797082,82,0.158259149357072
"6017",2.18,82.5,1.51851393987789,82,0.158259149357072
"6018",2.16,82.5,1.51851393987789,80,0.158259149357072
"6019",2.16,82.5,1.73239375982297,82,0.158259149357072
"6020",2.14,82.5,1.47712125471966,83,0.039564787339268
"6021",2.11,82.5,1.41497334797082,84,0.039564787339268
"6022",2.1,82.5,1.23044892137827,81,0.138476755687438
"6023",2.1,82.5,1.7481880270062,84,0.138476755687438
"6024",2.09,82.5,1.76342799356294,83,0.138476755687438
"6025",2.09,82.5,1.77815125038364,84,0.138476755687438
"6026",2.08,82.5,1.32221929473392,80,0.138476755687438
"6027",2.06,82.5,1.83250891270624,83,0.138476755687438
"6028",2.06,82.5,1.79239168949825,82,0.138476755687438
"6029",2.04,82.5,1.61278385671974,82,0.039564787339268
"6030",2.02,82.5,0.698970004336019,81,0.039564787339268
"6031",1.98,82.5,1.66275783168157,80,0.0593471810089021
"6032",1.98,82.5,1.72427586960079,80,0.0593471810089021
"6033",1.96,82.5,1.75587485567249,81,0.0593471810089021
"6034",1.94,82.5,1.51851393987789,80,0.118694362017804
"6035",1.94,82.5,1.27875360095283,83,0.118694362017804
"6036",1.92,82.5,1.34242268082221,80,0.118694362017804
"6037",1.92,82.5,1.25527250510331,80,0.118694362017804
"6038",1.92,82.5,1.63346845557959,84,0.118694362017804
"6039",1.91,82.5,1.8750612633917,83,0.118694362017804
"6040",1.88,82.5,1.63346845557959,81,0.039564787339268
"6041",1.87,82.5,1.5910646070265,82,0.039564787339268
"6042",1.85,82.5,1.74036268949424,84,0.138476755687438
"6043",1.84,82.5,1.34242268082221,82,0.138476755687438
"6044",1.84,82.5,0.602059991327962,80,0.138476755687438
"6045",1.83,82.5,1.83250891270624,80,0.138476755687438
"6046",1.82,82.5,1.95424250943932,83,0.138476755687438
"6047",1.82,82.5,1.6232492903979,82,0.138476755687438
"6048",1.81,82.5,1.43136376415899,82,0.138476755687438
"6049",1.8,82.5,1.36172783601759,83,0.118694362017804
"6050",1.8,82.5,1.73239375982297,80,0.118694362017804
"6051",1.76,82.5,1.76342799356294,84,0.118694362017804
"6052",1.76,82.5,1.66275783168157,83,0.118694362017804
"6053",1.76,82.5,1.46239799789896,84,0.118694362017804
"6054",1.76,82.5,1.39794000867204,84,0.118694362017804
"6055",1.75,82.5,1.74036268949424,80,0.19782393669634
"6056",1.75,82.5,1.54406804435028,82,0.19782393669634
"6057",1.75,82.5,1.81954393554187,83,0.19782393669634
"6058",1.75,82.5,1.44715803134222,81,0.19782393669634
"6059",1.75,82.5,1.8750612633917,83,0.19782393669634
"6060",1.74,82.5,1.54406804435028,83,0.19782393669634
"6061",1.72,82.5,0.954242509439325,82,0.19782393669634
"6062",1.72,82.5,1.74036268949424,80,0.19782393669634
"6063",1.71,82.5,1.75587485567249,84,0.19782393669634
"6064",1.71,82.5,1.39794000867204,83,0.19782393669634
"6065",1.69,82.5,1.77085201164214,82,0.158259149357072
"6066",1.68,82.5,1.69897000433602,82,0.158259149357072
"6067",1.67,82.5,1.60205999132796,83,0.158259149357072
"6068",1.67,82.5,1.44715803134222,84,0.158259149357072
"6069",1.67,82.5,1.56820172406699,83,0.158259149357072
"6070",1.66,82.5,1.64345267648619,83,0.158259149357072
"6071",1.66,82.5,1.6232492903979,81,0.158259149357072
"6072",1.66,82.5,1.34242268082221,83,0.158259149357072
"6073",1.64,82.5,1.70757017609794,83,0.118694362017804
"6074",1.63,82.5,1.17609125905568,82,0.118694362017804
"6075",1.63,82.5,1.46239799789896,81,0.118694362017804
"6076",1.62,82.5,1.81291335664286,84,0.118694362017804
"6077",1.62,82.5,1.34242268082221,83,0.118694362017804
"6078",1.62,82.5,1.64345267648619,80,0.118694362017804
"6079",1.6,82.5,1.88649072517248,81,0.158259149357072
"6080",1.6,82.5,1.86923171973098,81,0.158259149357072
"6081",1.59,82.5,1.38021124171161,83,0.158259149357072
"6082",1.57,82.5,1.79934054945358,84,0.158259149357072
"6083",1.57,82.5,1.27875360095283,80,0.158259149357072
"6084",1.57,82.5,1.66275783168157,84,0.158259149357072
"6085",1.56,82.5,1.50514997831991,84,0.158259149357072
"6086",1.56,82.5,1.73239375982297,83,0.158259149357072
"6087",1.54,82.5,1.43136376415899,80,0.118694362017804
"6088",1.53,82.5,1.90308998699194,80,0.118694362017804
"6089",1.53,82.5,1.56820172406699,82,0.118694362017804
"6090",1.53,82.5,1.69019608002851,81,0.118694362017804
"6091",1.52,82.5,1.88649072517248,83,0.118694362017804
"6092",1.51,82.5,1.65321251377534,84,0.118694362017804
"6093",1.5,82.5,1.63346845557959,80,0.178041543026706
"6094",1.5,82.5,1.47712125471966,84,0.178041543026706
"6095",1.49,82.5,1.74036268949424,80,0.178041543026706
"6096",1.49,82.5,1.25527250510331,81,0.178041543026706
"6097",1.48,82.5,1.95904139232109,83,0.178041543026706
"6098",1.48,82.5,1.27875360095283,82,0.178041543026706
"6099",1.46,82.5,1.17609125905568,84,0.178041543026706
"6100",1.46,82.5,1.72427586960079,81,0.178041543026706
"6101",1.46,82.5,1.84509804001426,83,0.178041543026706
"6102",1.43,82.5,1.14612803567824,84,0.0989119683481701
"6103",1.43,82.5,1.51851393987789,83,0.0989119683481701
"6104",1.42,82.5,1.55630250076729,80,0.0989119683481701
"6105",1.42,82.5,1.25527250510331,81,0.0989119683481701
"6106",1.42,82.5,1.78532983501077,80,0.0989119683481701
"6107",1.4,82.5,1.04139268515823,83,0.158259149357072
"6108",1.38,82.5,1.79934054945358,81,0.158259149357072
"6109",1.38,82.5,1.32221929473392,81,0.158259149357072
"6110",1.37,82.5,1.64345267648619,81,0.158259149357072
"6111",1.37,82.5,1.39794000867204,80,0.158259149357072
"6112",1.36,82.5,1.73239375982297,80,0.158259149357072
"6113",1.36,82.5,1.72427586960079,80,0.158259149357072
"6114",1.36,82.5,1.32221929473392,83,0.158259149357072
"6115",1.35,82.5,1.79934054945358,82,0.316518298714144
"6116",1.35,82.5,1.7160033436348,81,0.316518298714144
"6117",1.35,82.5,1.98227123303957,84,0.316518298714144
"6118",1.35,82.5,0.903089986991944,84,0.316518298714144
"6119",1.35,82.5,1.63346845557959,82,0.316518298714144
"6120",1.34,82.5,1.78532983501077,84,0.316518298714144
"6121",1.34,82.5,1.50514997831991,81,0.316518298714144
"6122",1.34,82.5,1.85733249643127,84,0.316518298714144
"6123",1.34,82.5,1.7481880270062,84,0.316518298714144
"6124",1.34,82.5,1.66275783168157,84,0.316518298714144
"6125",1.34,82.5,1.69019608002851,80,0.316518298714144
"6126",1.34,82.5,1.69897000433602,84,0.316518298714144
"6127",1.33,82.5,2,83,0.316518298714144
"6128",1.32,82.5,1.56820172406699,83,0.316518298714144
"6129",1.32,82.5,1.84509804001426,84,0.316518298714144
"6130",1.31,82.5,1.56820172406699,81,0.316518298714144
"6131",1.3,82.5,1.54406804435028,80,0.118694362017804
"6132",1.3,82.5,1.77085201164214,80,0.118694362017804
"6133",1.29,82.5,1.57978359661681,84,0.118694362017804
"6134",1.27,82.5,1.8750612633917,83,0.118694362017804
"6135",1.27,82.5,1.50514997831991,84,0.118694362017804
"6136",1.27,82.5,0.778151250383644,80,0.118694362017804
"6137",1.25,82.5,1.73239375982297,83,0.178041543026706
"6138",1.24,82.5,1.70757017609794,81,0.178041543026706
"6139",1.23,82.5,1.47712125471966,83,0.178041543026706
"6140",1.23,82.5,1.69019608002851,80,0.178041543026706
"6141",1.23,82.5,1.34242268082221,80,0.178041543026706
"6142",1.23,82.5,1.7481880270062,82,0.178041543026706
"6143",1.22,82.5,1.63346845557959,80,0.178041543026706
"6144",1.22,82.5,1.20411998265592,84,0.178041543026706
"6145",1.21,82.5,1.38021124171161,83,0.178041543026706
"6146",1.2,82.5,1.55630250076729,82,0.19782393669634
"6147",1.19,82.5,1.44715803134222,81,0.19782393669634
"6148",1.19,82.5,1.89209460269048,81,0.19782393669634
"6149",1.19,82.5,1.27875360095283,83,0.19782393669634
"6150",1.19,82.5,1.36172783601759,84,0.19782393669634
"6151",1.17,82.5,1.5910646070265,84,0.19782393669634
"6152",1.17,82.5,1.57978359661681,81,0.19782393669634
"6153",1.17,82.5,1.8750612633917,84,0.19782393669634
"6154",1.17,82.5,1.63346845557959,81,0.19782393669634
"6155",1.16,82.5,1.11394335230684,83,0.19782393669634
"6156",1.15,82.5,1.46239799789896,83,0.316518298714144
"6157",1.15,82.5,0.954242509439325,83,0.316518298714144
"6158",1.14,82.5,1.07918124604762,81,0.316518298714144
"6159",1.14,82.5,1.49136169383427,84,0.316518298714144
"6160",1.14,82.5,1.81954393554187,81,0.316518298714144
"6161",1.14,82.5,1.94939000664491,81,0.316518298714144
"6162",1.13,82.5,1.17609125905568,80,0.316518298714144
"6163",1.13,82.5,1.94448267215017,83,0.316518298714144
"6164",1.13,82.5,1.74036268949424,84,0.316518298714144
"6165",1.13,82.5,1.68124123737559,82,0.316518298714144
"6166",1.12,82.5,1.92941892571429,82,0.316518298714144
"6167",1.12,82.5,1.64345267648619,82,0.316518298714144
"6168",1.12,82.5,1.43136376415899,80,0.316518298714144
"6169",1.12,82.5,1.77815125038364,83,0.316518298714144
"6170",1.11,82.5,1.7160033436348,84,0.316518298714144
"6171",1.11,82.5,0.903089986991944,82,0.316518298714144
"6172",1.1,82.5,1.36172783601759,81,0.217606330365974
"6173",1.1,82.5,1.81954393554187,80,0.217606330365974
"6174",1.1,82.5,1.11394335230684,80,0.217606330365974
"6175",1.09,82.5,1.56820172406699,83,0.217606330365974
"6176",1.09,82.5,1.84509804001426,84,0.217606330365974
"6177",1.07,82.5,1.14612803567824,82,0.217606330365974
"6178",1.06,82.5,1.39794000867204,81,0.217606330365974
"6179",1.06,82.5,1.85733249643127,84,0.217606330365974
"6180",1.06,82.5,1.7481880270062,80,0.217606330365974
"6181",1.06,82.5,1.90848501887865,83,0.217606330365974
"6182",1.06,82.5,1.69897000433602,84,0.217606330365974
"6183",1.05,82.5,1.50514997831991,83,0.39564787339268
"6184",1.05,82.5,1.49136169383427,81,0.39564787339268
"6185",1.05,82.5,1.20411998265592,82,0.39564787339268
"6186",1.05,82.5,1.14612803567824,82,0.39564787339268
"6187",1.05,82.5,1.54406804435028,80,0.39564787339268
"6188",1.05,82.5,0.778151250383644,83,0.39564787339268
"6189",1.04,82.5,1.34242268082221,81,0.39564787339268
"6190",1.04,82.5,1.77085201164214,80,0.39564787339268
"6191",1.04,82.5,1.60205999132796,83,0.39564787339268
"6192",1.04,82.5,1.50514997831991,83,0.39564787339268
"6193",1.03,82.5,1.36172783601759,81,0.39564787339268
"6194",1.03,82.5,1.46239799789896,84,0.39564787339268
"6195",1.03,82.5,1.20411998265592,82,0.39564787339268
"6196",1.02,82.5,1.91907809237607,84,0.39564787339268
"6197",1.02,82.5,1.49136169383427,83,0.39564787339268
"6198",1.02,82.5,1.43136376415899,83,0.39564787339268
"6199",1.02,82.5,1.60205999132796,80,0.39564787339268
"6200",1.01,82.5,1.73239375982297,80,0.39564787339268
"6201",1.01,82.5,1.86923171973098,81,0.39564787339268
"6202",1.01,82.5,1.86332286012046,81,0.39564787339268
"6203",0.99,82.5,1.39794000867204,82,0.217606330365974
"6204",0.99,82.5,1.66275783168157,83,0.217606330365974
"6205",0.98,82.5,1.23044892137827,80,0.217606330365974
"6206",0.98,82.5,1.76342799356294,82,0.217606330365974
"6207",0.97,82.5,1.66275783168157,82,0.217606330365974
"6208",0.97,82.5,1.49136169383427,81,0.217606330365974
"6209",0.97,82.5,1.94448267215017,82,0.217606330365974
"6210",0.97,82.5,1.53147891704226,81,0.217606330365974
"6211",0.97,82.5,1.39794000867204,84,0.217606330365974
"6212",0.96,82.5,1.68124123737559,82,0.217606330365974
"6213",0.96,82.5,1.43136376415899,81,0.217606330365974
"6214",0.94,82.5,1.81291335664286,81,0.257171117705242
"6215",0.94,82.5,1.43136376415899,84,0.257171117705242
"6216",0.94,82.5,1.41497334797082,83,0.257171117705242
"6217",0.94,82.5,1.78532983501077,83,0.257171117705242
"6218",0.94,82.5,1.47712125471966,83,0.257171117705242
"6219",0.93,82.5,1.85125834871908,81,0.257171117705242
"6220",0.93,82.5,1.39794000867204,83,0.257171117705242
"6221",0.93,82.5,0.698970004336019,80,0.257171117705242
"6222",0.93,82.5,1.32221929473392,80,0.257171117705242
"6223",0.92,82.5,1.72427586960079,81,0.257171117705242
"6224",0.92,82.5,1.64345267648619,80,0.257171117705242
"6225",0.92,82.5,1.51851393987789,82,0.257171117705242
"6226",0.91,82.5,1.57978359661681,81,0.257171117705242
"6227",0.9,82.5,1.36172783601759,80,0.375865479723046
"6228",0.9,82.5,1.79934054945358,82,0.375865479723046
"6229",0.89,82.5,1.46239799789896,83,0.375865479723046
"6230",0.89,82.5,1.20411998265592,84,0.375865479723046
"6231",0.89,82.5,1,83,0.375865479723046
"6232",0.89,82.5,1.63346845557959,83,0.375865479723046
"6233",0.89,82.5,1.82607480270083,81,0.375865479723046
"6234",0.89,82.5,1.61278385671974,80,0.375865479723046
"6235",0.89,82.5,1.25527250510331,80,0.375865479723046
"6236",0.88,82.5,1.63346845557959,84,0.375865479723046
"6237",0.88,82.5,1.36172783601759,84,0.375865479723046
"6238",0.88,82.5,1.89209460269048,82,0.375865479723046
"6239",0.88,82.5,1.69019608002851,82,0.375865479723046
"6240",0.87,82.5,1.51851393987789,81,0.375865479723046
"6241",0.87,82.5,1.67209785793572,80,0.375865479723046
"6242",0.87,82.5,1.85125834871908,80,0.375865479723046
"6243",0.87,82.5,1.77085201164214,83,0.375865479723046
"6244",0.86,82.5,1.83884909073726,80,0.375865479723046
"6245",0.86,82.5,1,81,0.375865479723046
"6246",0.85,82.5,1.78532983501077,83,0.415430267062315
"6247",0.85,82.5,1.51851393987789,81,0.415430267062315
"6248",0.85,82.5,1.53147891704226,81,0.415430267062315
"6249",0.85,82.5,1.69897000433602,82,0.415430267062315
"6250",0.85,82.5,1.7160033436348,83,0.415430267062315
"6251",0.84,82.5,1.5910646070265,84,0.415430267062315
"6252",0.84,82.5,1.61278385671974,80,0.415430267062315
"6253",0.84,82.5,1.93951925261862,84,0.415430267062315
"6254",0.84,82.5,1.47712125471966,83,0.415430267062315
"6255",0.84,82.5,1.69897000433602,84,0.415430267062315
"6256",0.84,82.5,1.77085201164214,83,0.415430267062315
"6257",0.83,82.5,1.27875360095283,82,0.415430267062315
"6258",0.83,82.5,1.23044892137827,82,0.415430267062315
"6259",0.83,82.5,1.77085201164214,83,0.415430267062315
"6260",0.83,82.5,1.70757017609794,84,0.415430267062315
"6261",0.83,82.5,1.74036268949424,84,0.415430267062315
"6262",0.83,82.5,1.7160033436348,82,0.415430267062315
"6263",0.82,82.5,1.46239799789896,81,0.415430267062315
"6264",0.82,82.5,1.69019608002851,83,0.415430267062315
"6265",0.81,82.5,0.903089986991944,81,0.415430267062315
"6266",0.81,82.5,1.30102999566398,80,0.415430267062315
"6267",0.8,82.5,1.5910646070265,80,0.316518298714144
"6268",0.8,82.5,1.14612803567824,80,0.316518298714144
"6269",0.8,82.5,1.74036268949424,83,0.316518298714144
"6270",0.8,82.5,1.79239168949825,84,0.316518298714144
"6271",0.79,82.5,1.79934054945358,83,0.316518298714144
"6272",0.79,82.5,1.8750612633917,84,0.316518298714144
"6273",0.79,82.5,0.778151250383644,83,0.316518298714144
"6274",0.79,82.5,1.30102999566398,82,0.316518298714144
"6275",0.78,82.5,1.57978359661681,81,0.316518298714144
"6276",0.78,82.5,1.07918124604762,81,0.316518298714144
"6277",0.78,82.5,1.23044892137827,80,0.316518298714144
"6278",0.77,82.5,1.86923171973098,81,0.316518298714144
"6279",0.77,82.5,1.8750612633917,81,0.316518298714144
"6280",0.77,82.5,1.51851393987789,84,0.316518298714144
"6281",0.77,82.5,1.17609125905568,81,0.316518298714144
"6282",0.76,82.5,1.72427586960079,81,0.316518298714144
"6283",0.75,82.5,1.76342799356294,81,0.39564787339268
"6284",0.75,82.5,1.8750612633917,81,0.39564787339268
"6285",0.75,82.5,1.72427586960079,81,0.39564787339268
"6286",0.75,82.5,1.7481880270062,82,0.39564787339268
"6287",0.75,82.5,1.74036268949424,83,0.39564787339268
"6288",0.75,82.5,1.34242268082221,81,0.39564787339268
"6289",0.75,82.5,1.67209785793572,80,0.39564787339268
"6290",0.74,82.5,1.30102999566398,80,0.39564787339268
"6291",0.74,82.5,1.72427586960079,84,0.39564787339268
"6292",0.74,82.5,1.46239799789896,83,0.39564787339268
"6293",0.74,82.5,0.903089986991944,82,0.39564787339268
"6294",0.73,82.5,1.47712125471966,80,0.39564787339268
"6295",0.73,82.5,1.82607480270083,84,0.39564787339268
"6296",0.73,82.5,1.72427586960079,80,0.39564787339268
"6297",0.72,82.5,1.7481880270062,83,0.39564787339268
"6298",0.72,82.5,1.23044892137827,83,0.39564787339268
"6299",0.72,82.5,1.30102999566398,82,0.39564787339268
"6300",0.72,82.5,1.78532983501077,84,0.39564787339268
"6301",0.72,82.5,1.76342799356294,81,0.39564787339268
"6302",0.71,82.5,1.38021124171161,83,0.39564787339268
"6303",0.7,82.5,1.81291335664286,82,0.39564787339268
"6304",0.7,82.5,1.47712125471966,81,0.39564787339268
"6305",0.7,82.5,1.34242268082221,84,0.39564787339268
"6306",0.7,82.5,1.79934054945358,80,0.39564787339268
"6307",0.69,82.5,1.36172783601759,84,0.39564787339268
"6308",0.69,82.5,1.56820172406699,82,0.39564787339268
"6309",0.68,82.5,1.44715803134222,81,0.39564787339268
"6310",0.68,82.5,1.6232492903979,82,0.39564787339268
"6311",0.68,82.5,0.903089986991944,82,0.39564787339268
"6312",0.68,82.5,1.5910646070265,80,0.39564787339268
"6313",0.67,82.5,0.778151250383644,82,0.39564787339268
"6314",0.67,82.5,1.57978359661681,84,0.39564787339268
"6315",0.67,82.5,1.77085201164214,84,0.39564787339268
"6316",0.67,82.5,1.5910646070265,81,0.39564787339268
"6317",0.66,82.5,1.57978359661681,81,0.39564787339268
"6318",0.66,82.5,1.54406804435028,80,0.39564787339268
"6319",0.66,82.5,1.84509804001426,83,0.39564787339268
"6320",0.66,82.5,1.64345267648619,83,0.39564787339268
"6321",0.66,82.5,1.7481880270062,81,0.39564787339268
"6322",0.66,82.5,1.47712125471966,81,0.39564787339268
"6323",0.65,82.5,1.53147891704226,82,0.474777448071217
"6324",0.65,82.5,1.61278385671974,84,0.474777448071217
"6325",0.65,82.5,1.78532983501077,80,0.474777448071217
"6326",0.65,82.5,1.70757017609794,80,0.474777448071217
"6327",0.64,82.5,1,84,0.474777448071217
"6328",0.64,82.5,1.53147891704226,84,0.474777448071217
"6329",0.64,82.5,1.70757017609794,83,0.474777448071217
"6330",0.64,82.5,1.65321251377534,81,0.474777448071217
"6331",0.64,82.5,1.34242268082221,84,0.474777448071217
"6332",0.63,82.5,1.64345267648619,82,0.474777448071217
"6333",0.63,82.5,1.69897000433602,81,0.474777448071217
"6334",0.63,82.5,1.65321251377534,82,0.474777448071217
"6335",0.63,82.5,1.23044892137827,80,0.474777448071217
"6336",0.63,82.5,1.49136169383427,82,0.474777448071217
"6337",0.63,82.5,1.23044892137827,82,0.474777448071217
"6338",0.63,82.5,1.88081359228079,80,0.474777448071217
"6339",0.62,82.5,1.14612803567824,82,0.474777448071217
"6340",0.62,82.5,1.86332286012046,80,0.474777448071217
"6341",0.62,82.5,1.69897000433602,80,0.474777448071217
"6342",0.61,82.5,1.47712125471966,82,0.474777448071217
"6343",0.61,82.5,1.6232492903979,81,0.474777448071217
"6344",0.61,82.5,1.46239799789896,81,0.474777448071217
"6345",0.61,82.5,1.78532983501077,84,0.474777448071217
"6346",0.61,82.5,0.903089986991944,84,0.474777448071217
"6347",0.6,82.5,1.32221929473392,80,0.514342235410485
"6348",0.6,82.5,1.14612803567824,81,0.514342235410485
"6349",0.6,82.5,1.89209460269048,82,0.514342235410485
"6350",0.6,82.5,1.76342799356294,81,0.514342235410485
"6351",0.59,82.5,1.20411998265592,80,0.514342235410485
"6352",0.59,82.5,1.53147891704226,83,0.514342235410485
"6353",0.59,82.5,1.89209460269048,82,0.514342235410485
"6354",0.59,82.5,1.41497334797082,81,0.514342235410485
"6355",0.59,82.5,1.39794000867204,81,0.514342235410485
"6356",0.59,82.5,1.53147891704226,80,0.514342235410485
"6357",0.59,82.5,1.72427586960079,82,0.514342235410485
"6358",0.58,82.5,1.30102999566398,81,0.514342235410485
"6359",0.58,82.5,1.68124123737559,83,0.514342235410485
"6360",0.58,82.5,1.66275783168157,84,0.514342235410485
"6361",0.58,82.5,1,84,0.514342235410485
"6362",0.57,82.5,0.903089986991944,82,0.514342235410485
"6363",0.57,82.5,1.49136169383427,81,0.514342235410485
"6364",0.57,82.5,1.5910646070265,80,0.514342235410485
"6365",0.56,82.5,1,83,0.514342235410485
"6366",0.56,82.5,1.69019608002851,83,0.514342235410485
"6367",0.56,82.5,1.41497334797082,81,0.514342235410485
"6368",0.56,82.5,1.25527250510331,81,0.514342235410485
"6369",0.56,82.5,1.69019608002851,80,0.514342235410485
"6370",0.56,82.5,1.25527250510331,80,0.514342235410485
"6371",0.56,82.5,1.39794000867204,81,0.514342235410485
"6372",0.56,82.5,1.86332286012046,83,0.514342235410485
"6373",0.55,82.5,1.80617997398389,83,0.731948565776459
"6374",0.55,82.5,1.76342799356294,84,0.731948565776459
"6375",0.55,82.5,1.34242268082221,80,0.731948565776459
"6376",0.55,82.5,1.72427586960079,80,0.731948565776459
"6377",0.55,82.5,1.32221929473392,81,0.731948565776459
"6378",0.55,82.5,1.23044892137827,82,0.731948565776459
"6379",0.55,82.5,1.25527250510331,81,0.731948565776459
"6380",0.55,82.5,1.53147891704226,82,0.731948565776459
"6381",0.54,82.5,1.34242268082221,80,0.731948565776459
"6382",0.54,82.5,1.65321251377534,80,0.731948565776459
"6383",0.54,82.5,1.38021124171161,82,0.731948565776459
"6384",0.54,82.5,1.85733249643127,82,0.731948565776459
"6385",0.54,82.5,1.51851393987789,84,0.731948565776459
"6386",0.54,82.5,1.46239799789896,84,0.731948565776459
"6387",0.54,82.5,1.50514997831991,81,0.731948565776459
"6388",0.54,82.5,1.17609125905568,80,0.731948565776459
"6389",0.54,82.5,1.47712125471966,81,0.731948565776459
"6390",0.54,82.5,1.61278385671974,80,0.731948565776459
"6391",0.54,82.5,1.61278385671974,83,0.731948565776459
"6392",0.53,82.5,1.32221929473392,81,0.731948565776459
"6393",0.53,82.5,1.73239375982297,83,0.731948565776459
"6394",0.53,82.5,1.79239168949825,82,0.731948565776459
"6395",0.53,82.5,1.63346845557959,82,0.731948565776459
"6396",0.53,82.5,1.55630250076729,81,0.731948565776459
"6397",0.53,82.5,1.11394335230684,82,0.731948565776459
"6398",0.53,82.5,1.7160033436348,84,0.731948565776459
"6399",0.53,82.5,1.75587485567249,83,0.731948565776459
"6400",0.52,82.5,1.32221929473392,81,0.731948565776459
"6401",0.52,82.5,1.38021124171161,82,0.731948565776459
"6402",0.52,82.5,1.63346845557959,82,0.731948565776459
"6403",0.52,82.5,1.41497334797082,81,0.731948565776459
"6404",0.52,82.5,1.61278385671974,80,0.731948565776459
"6405",0.52,82.5,0.778151250383644,81,0.731948565776459
"6406",0.51,82.5,1.63346845557959,80,0.731948565776459
"6407",0.51,82.5,1.11394335230684,82,0.731948565776459
"6408",0.51,82.5,1.7160033436348,80,0.731948565776459
"6409",0.51,82.5,1.54406804435028,82,0.731948565776459
"6410",0.5,82.5,1.53147891704226,83,0.751730959446093
"6411",0.5,82.5,1.69897000433602,81,0.751730959446093
