,gs,cs_range,ccount,bias,0
5635,0.12,77.5,1.4623979978989599,1,1.7833133
5636,0.12,77.5,0.698970004336019,1,1.7963572
5637,0.12,77.5,0.8450980400142571,1,1.7938519
5638,0.12,77.5,1.7075701760979398,1,1.7791495
5639,0.12,77.5,1.25527250510331,1,1.7868414
5640,0.12,77.5,1.32221929473392,1,1.7856995
5641,0.11,77.5,1.07918124604762,1,1.8725415
5642,0.11,77.5,1.1760912590556798,1,1.8708247
5643,0.11,77.5,1.38021124171161,1,1.8672142
5644,0.11,77.5,1.30102999566398,1,1.8686138
5645,0.11,77.5,1.47712125471966,1,1.8655024
5646,0.11,77.5,0.9542425094393249,1,1.8747585
5647,0.11,77.5,0.8450980400142571,1,1.8766961
5648,0.11,77.5,1.74036268949424,1,1.8608624
5649,0.11,77.5,0.8450980400142571,1,1.8766961
5650,0.11,77.5,1.27875360095283,1,1.8690076
5651,0.11,77.5,1.3979400086720402,1,1.8669012
5652,0.11,77.5,1.04139268515823,1,1.8732113
5653,0.11,77.5,1.23044892137827,1,1.8698622
5654,0.11,77.5,1.65321251377534,1,1.8623968
5655,0.11,77.5,1.14612803567824,1,1.8713555
5656,0.11,77.5,1.6434526764861899,1,1.8625691
5657,0.11,77.5,1.1760912590556798,1,1.8708247
5658,0.11,77.5,0.698970004336019,1,1.8792944
5659,0.11,77.5,0.6020599913279621,1,1.8810207
5660,0.11,77.5,0.7781512503836441,1,1.8778859
5661,0.11,77.5,1.25527250510331,1,1.8694236
5662,0.11,77.5,1.6232492903979001,1,1.8629248
5663,0.11,77.5,1.04139268515823,1,1.8732114
5664,0.11,77.5,1.07918124604762,1,1.8725415
5665,0.11,77.5,1.14612803567824,1,1.8713555
5666,0.11,77.5,1.14612803567824,1,1.8713555
5667,0.11,77.5,1.23044892137827,1,1.8698622
5668,0.11,77.5,0.698970004336019,1,1.8792944
5669,0.11,77.5,1.11394335230684,1,1.871925
5670,0.11,77.5,0.6020599913279621,1,1.8810207
5671,0.11,77.5,1.4623979978989599,1,1.8657619
5672,0.1,77.5,1.47712125471966,1,1.9525967
5673,0.1,77.5,1.7481880270062,1,1.947656
5674,0.1,77.5,1.34242268082221,1,1.9550567
5675,0.1,77.5,1.23044892137827,1,1.9571041
5676,0.1,77.5,1.1760912590556798,1,1.958099
5677,0.1,77.5,1.41497334797082,1,1.9537323
5678,0.1,77.5,1.0,1,1.9613233
5679,0.1,77.5,1.32221929473392,1,1.9554261
5680,0.1,77.5,1.49136169383427,1,1.9523375
5681,0.1,77.5,1.20411998265592,1,1.9575856
5682,0.1,77.5,1.34242268082221,1,1.9550567
5683,0.1,77.5,1.69897000433602,1,1.9485521
5684,0.1,77.5,1.6720978579357202,1,1.9490414
5685,0.1,77.5,1.32221929473392,1,1.9554261
5686,0.1,77.5,1.07918124604762,1,1.9598719
5687,0.1,77.5,0.7781512503836441,1,1.9653943
5688,0.1,77.5,1.56820172406699,1,1.9509354
5689,0.1,77.5,1.5910646070265002,1,1.9505186
5690,0.1,77.5,1.0,1,1.9613233
5691,0.1,77.5,1.47712125471966,1,1.9525967
5692,0.1,77.5,1.14612803567824,1,1.9586465
5693,0.09,77.5,1.20411998265592,1,2.0491734
5694,0.09,77.5,1.23044892137827,1,2.0486786
5695,0.09,77.5,0.6020599913279621,1,2.0605307
5696,0.09,77.5,1.20411998265592,1,2.0491734
5697,0.09,77.5,1.04139268515823,1,2.0522377
5698,0.09,77.5,1.44715803134222,1,2.0446033
5699,0.09,77.5,1.25527250510331,1,2.0482116
5700,0.09,77.5,1.0,1,2.0530186
5701,0.09,77.5,1.44715803134222,1,2.0446033
5702,0.09,77.5,1.11394335230684,1,2.0508716
5703,0.09,77.5,1.3979400086720402,1,2.0455277
5704,0.09,77.5,0.9542425094393249,1,2.0538807
5705,0.09,77.5,1.3979400086720402,1,2.0455277
5706,0.09,77.5,1.27875360095283,1,2.0477693
5707,0.09,77.5,1.47712125471966,1,2.0440412
5708,0.09,77.5,1.1760912590556798,1,2.0497007
5709,0.09,77.5,1.55630250076729,1,2.0425549
5710,0.09,77.5,0.9030899869919442,1,2.0548458
5711,0.09,77.5,1.0,1,2.0530186
5712,0.09,77.5,1.5314789170422598,1,2.0430198
5713,0.09,77.5,1.07918124604762,1,2.0515263
5714,0.09,77.5,0.9030899869919442,1,2.0548458
5715,0.09,77.5,1.07918124604762,1,2.0515263
5716,0.09,77.5,1.4623979978989599,1,2.0443172
5717,0.09,77.5,1.0,1,2.0530186
5718,0.08,77.5,0.6020599913279621,1,2.1562614
5719,0.08,77.5,1.65321251377534,1,2.13601
5720,0.08,77.5,1.3979400086720402,1,2.1409163
5721,0.08,77.5,0.9030899869919442,1,2.150449
5722,0.08,77.5,1.55630250076729,1,2.1378717
5723,0.08,77.5,1.30102999566398,1,2.1427813
5724,0.08,77.5,1.5051499783199098,1,2.1388555
5725,0.08,77.5,1.23044892137827,1,2.1441402
5726,0.08,77.5,1.7075701760979398,1,2.1349666
5727,0.08,77.5,0.9542425094393249,1,2.1494622
5728,0.08,77.5,0.6020599913279621,1,2.1562614
5729,0.08,77.5,1.34242268082221,1,2.1419845
5730,0.08,77.5,1.25527250510331,1,2.143662
5731,0.08,77.5,1.66275783168157,1,2.1358266
5732,0.08,77.5,1.3979400086720402,1,2.1409163
5733,0.08,77.5,1.3617278360175902,1,2.1416125
5734,0.08,77.5,1.20411998265592,1,2.1446474
5735,0.08,77.5,0.7781512503836441,1,2.152861
5736,0.08,77.5,1.0,1,2.1485806
5737,0.08,77.5,1.57978359661681,1,2.1374211
5738,0.08,77.5,1.5185139398778897,1,2.1385982
5739,0.08,77.5,1.27875360095283,1,2.1432104
5740,0.08,77.5,0.6020599913279621,1,2.1562614
5741,0.08,77.5,1.49136169383427,1,2.13912
5742,0.08,77.5,1.1760912590556798,1,2.1451862
5743,0.08,77.5,1.1760912590556798,1,2.1451862
5744,0.08,77.5,1.41497334797082,1,2.1405885
5745,0.07,77.5,1.11394335230684,1,2.2451828
5746,0.07,77.5,1.27875360095283,1,2.2419553
5747,0.07,77.5,0.9542425094393249,1,2.2483125
5748,0.07,77.5,1.69019608002851,1,2.233908
5749,0.07,77.5,0.6020599913279621,1,2.2552204
5750,0.07,77.5,1.25527250510331,1,2.242415
5751,0.07,77.5,1.3617278360175902,1,2.2403316
5752,0.07,77.5,1.27875360095283,1,2.2419553
5753,0.07,77.5,1.5185139398778897,1,2.2372644
5754,0.07,77.5,1.1760912590556798,1,2.2439656
5755,0.07,77.5,1.66275783168157,1,2.2344434
5756,0.07,77.5,1.38021124171161,1,2.2399693
5757,0.07,77.5,1.43136376415899,1,2.2389684
5758,0.07,77.5,0.8450980400142571,1,2.2504528
5759,0.07,77.5,1.32221929473392,1,2.2411041
5760,0.07,77.5,1.30102999566398,1,2.241519
5761,0.07,77.5,1.32221929473392,1,2.2411041
5762,0.07,77.5,1.25527250510331,1,2.242415
5763,0.07,77.5,1.6434526764861899,1,2.234821
5764,0.07,77.5,0.698970004336019,1,2.2533183
5765,0.06,77.5,1.6434526764861899,1,2.3360677
5766,0.06,77.5,1.30102999566398,1,2.3428357
5767,0.06,77.5,1.1760912590556798,1,2.3453052
5768,0.06,77.5,1.30102999566398,1,2.3428357
5769,0.06,77.5,1.07918124604762,1,2.3472228
5770,0.06,77.5,1.0,1,2.3487887
5771,0.06,77.5,1.1760912590556798,1,2.3453052
5772,0.06,77.5,1.04139268515823,1,2.3479695
5773,0.06,77.5,1.7075701760979398,1,2.3348012
5774,0.06,77.5,1.47712125471966,1,2.3393545
5775,0.06,77.5,1.5910646070265002,1,2.3371024
5776,0.06,77.5,0.9542425094393249,1,2.3496943
5777,0.06,77.5,1.55630250076729,1,2.33779
5778,0.06,77.5,1.23044892137827,1,2.3442307
5779,0.06,77.5,1.5910646070265002,1,2.3371024
5780,0.06,77.5,1.30102999566398,1,2.3428357
5781,0.06,77.5,1.04139268515823,1,2.3479695
5782,0.06,77.5,1.7075701760979398,1,2.3348012
5783,0.05,77.5,0.6020599913279621,1,2.4597173
5784,0.05,77.5,1.4623979978989599,1,2.4426694
5785,0.05,77.5,0.6020599913279621,1,2.4597173
5786,0.05,77.5,0.9542425094393249,1,2.4527388
5787,0.05,77.5,1.0,1,2.4518323
5788,0.05,77.5,1.5314789170422598,1,2.4413
5789,0.05,77.5,1.07918124604762,1,2.4502635
5790,0.05,77.5,1.57978359661681,1,2.440343
5791,0.05,77.5,1.32221929473392,1,2.445447
5792,0.05,77.5,1.23044892137827,1,2.4472656
5793,0.05,77.5,1.6334684555795902,1,2.4392793
5794,0.05,77.5,1.5910646070265002,1,2.4401188
5795,0.05,77.5,1.0,1,2.4518323
5796,0.05,77.5,1.4623979978989599,1,2.4426694
5797,0.05,77.5,1.11394335230684,1,2.4495745
5798,0.05,77.5,1.0,1,2.4518323
5799,0.05,77.5,1.3617278360175902,1,2.4446638
5800,0.05,77.5,1.41497334797082,1,2.4436088
5801,0.05,77.5,1.5314789170422598,1,2.4413
5802,0.05,77.5,1.07918124604762,1,2.4502635
5803,0.05,77.5,1.27875360095283,1,2.4463077
5804,0.05,77.5,0.7781512503836441,1,2.4562287
5805,0.05,77.5,1.5314789170422598,1,2.4413
5806,0.05,77.5,1.20411998265592,1,2.4477873
5807,0.05,77.5,1.7075701760979398,1,2.4378111
5808,0.05,77.5,1.34242268082221,1,2.445046
5809,0.05,77.5,0.9542425094393249,1,2.4527388
5810,0.05,77.5,1.55630250076729,1,2.440808
5811,0.05,77.5,1.5910646070265002,1,2.4401188
5812,0.05,77.5,1.30102999566398,1,2.4458666
5813,0.05,77.5,0.9542425094393249,1,2.4527388
5814,0.05,77.5,1.69897000433602,1,2.4379811
5815,0.05,77.5,1.23044892137827,1,2.4472656
5816,0.05,77.5,1.49136169383427,1,2.4420953
5817,0.05,77.5,1.44715803134222,1,2.442971
5818,0.05,77.5,0.8450980400142571,1,2.454902
5819,0.05,77.5,1.23044892137827,1,2.4472656
5820,0.05,77.5,1.34242268082221,1,2.445046
5821,0.05,77.5,1.32221929473392,1,2.445447
5822,0.05,77.5,0.7781512503836441,1,2.4562287
5823,0.05,77.5,1.11394335230684,1,2.449574
5824,0.04,77.5,0.9542425094393249,1,2.5564663
5825,0.04,77.5,1.6812412373755903,1,2.5421462
5826,0.04,77.5,1.30102999566398,1,2.5496383
5827,0.04,77.5,1.07918124604762,1,2.5540068
5828,0.04,77.5,1.1760912590556798,1,2.5520988
5829,0.04,77.5,0.8450980400142571,1,2.558614
5830,0.04,77.5,0.698970004336019,1,2.5614886
5831,0.04,77.5,1.3617278360175902,1,2.5484424
5832,0.04,77.5,1.25527250510331,1,2.55054
5833,0.04,77.5,1.47712125471966,1,2.5461693
5834,0.04,77.5,1.14612803567824,1,2.5526886
5835,0.04,77.5,1.14612803567824,1,2.5526886
5836,0.04,77.5,1.3617278360175902,1,2.5484424
5837,0.04,77.5,1.30102999566398,1,2.5496383
5838,0.04,77.5,1.1760912590556798,1,2.5520988
5839,0.04,77.5,1.75587485567249,1,2.5406747
5840,0.04,77.5,1.32221929473392,1,2.5492215
5841,0.04,77.5,1.6127838567197401,1,2.5434957
5842,0.04,77.5,1.34242268082221,1,2.5488229
5843,0.04,77.5,1.07918124604762,1,2.5540068
5844,0.04,77.5,0.9030899869919442,1,2.5574727
5845,0.04,77.5,0.7781512503836441,1,2.5599308
5846,0.04,77.5,0.8450980400142571,1,2.558614
5847,0.04,77.5,0.698970004336019,1,2.5614886
5848,0.04,77.5,1.6720978579357202,1,2.5423265
5849,0.03,77.5,1.65321251377534,1,2.6462555
5850,0.03,77.5,1.1760912590556798,1,2.655517
5851,0.03,77.5,1.43136376415899,1,2.6505642
5852,0.03,77.5,1.07918124604762,1,2.657396
5853,0.03,77.5,1.07918124604762,1,2.657396
5854,0.03,77.5,1.5910646070265002,1,2.6474628
5855,0.03,77.5,0.8450980400142571,1,2.6619303
5856,0.03,77.5,1.20411998265592,1,2.6549735
5857,0.03,77.5,1.5051499783199098,1,2.6491318
5858,0.03,77.5,1.07918124604762,1,2.657396
5859,0.03,77.5,1.4623979978989599,1,2.6499617
5860,0.03,77.5,1.0,1,2.6589303
5861,0.03,77.5,1.30102999566398,1,2.6530948
5862,0.03,77.5,1.3617278360175902,1,2.651916
5863,0.03,77.5,1.30102999566398,1,2.6530948
5864,0.03,77.5,1.32221929473392,1,2.6526828
5865,0.03,77.5,1.41497334797082,1,2.6508822
5866,0.03,77.5,1.5910646070265002,1,2.647463
5867,0.03,77.5,1.41497334797082,1,2.6508822
5868,0.03,77.5,1.25527250510331,1,2.6539814
5869,0.03,77.5,1.1760912590556798,1,2.655517
5870,0.03,77.5,1.3617278360175902,1,2.651916
5871,0.03,77.5,1.1760912590556798,1,2.655517
5872,0.03,77.5,1.5185139398778897,1,2.6488721
5873,0.03,77.5,1.5185139398778897,1,2.6488721
5874,0.03,77.5,1.1760912590556798,1,2.655517
5875,0.03,77.5,1.25527250510331,1,2.6539814
5876,0.03,77.5,1.23044892137827,1,2.6544633
5877,0.03,77.5,1.14612803567824,1,2.6560984
5878,0.02,77.5,1.5440680443502801,1,2.750538
5879,0.02,77.5,1.30102999566398,1,2.7551427
5880,0.02,77.5,1.3979400086720402,1,2.7533069
5881,0.02,77.5,0.9542425094393249,1,2.7617002
5882,0.02,77.5,1.69897000433602,1,2.7475986
5883,0.02,77.5,1.30102999566398,1,2.7551427
5884,0.02,77.5,1.04139268515823,1,2.7600536
5885,0.02,77.5,1.34242268082221,1,2.7543588
5886,0.02,77.5,0.9542425094393249,1,2.7617002
5887,0.02,77.5,1.30102999566398,1,2.7551427
5888,0.02,77.5,0.9030899869919442,1,2.7626653
5889,0.02,77.5,1.04139268515823,1,2.7600536
5890,0.02,77.5,1.25527250510331,1,2.756009
5891,0.02,77.5,1.1760912590556798,1,2.7575073
5892,0.02,77.5,0.9542425094393249,1,2.7617002
5893,0.02,77.5,1.04139268515823,1,2.7600536
5894,0.02,77.5,0.698970004336019,1,2.766517
5895,0.02,77.5,1.1760912590556798,1,2.7575073
5896,0.02,77.5,1.25527250510331,1,2.756009
5897,0.02,77.5,1.25527250510331,1,2.756009
5898,0.02,77.5,1.38021124171161,1,2.753643
5899,0.02,77.5,1.34242268082221,1,2.7543588
5900,0.02,77.5,1.3979400086720402,1,2.7533069
5901,0.02,77.5,1.1760912590556798,1,2.7575073
5902,0.02,77.5,1.44715803134222,1,2.7523746
5903,0.02,77.5,1.07918124604762,1,2.7593389
5904,0.02,77.5,1.47712125471966,1,2.751807
5905,0.02,77.5,1.32221929473392,1,2.7547412
5906,0.02,77.5,0.9030899869919442,1,2.7626653
5907,0.02,77.5,1.11394335230684,1,2.7586827
5908,0.02,77.5,1.5185139398778897,1,2.751022
5909,0.02,77.5,1.11394335230684,1,2.7586827
5910,0.02,77.5,0.8450980400142571,1,2.7637608
5911,0.02,77.5,1.7075701760979398,1,2.7474356
5912,0.01,77.5,1.30102999566398,1,2.8547096
5913,0.01,77.5,1.14612803567824,1,2.857541
5914,0.01,77.5,0.698970004336019,1,2.8656912
5915,0.01,77.5,1.38021124171161,1,2.853261
5916,0.01,77.5,1.56820172406699,1,2.849816
5917,0.01,77.5,1.11394335230684,1,2.8581285
5918,0.01,77.5,1.23044892137827,1,2.856
5919,0.01,77.5,0.9030899869919442,1,2.8619752
5920,0.01,77.5,1.41497334797082,1,2.8526244
5921,0.01,77.5,1.04139268515823,1,2.8594527
5922,0.01,77.5,1.20411998265592,1,2.8564816
5923,0.01,77.5,1.30102999566398,1,2.8547096
5924,0.01,77.5,0.9030899869919442,1,2.8619752
5925,0.01,77.5,1.11394335230684,1,2.8581285
5926,0.01,77.5,0.6020599913279621,1,2.867453
5927,0.01,77.5,0.9030899869919442,1,2.8619752
5928,0.01,77.5,1.11394335230684,1,2.8581285
5929,0.01,77.5,1.11394335230684,1,2.8581285
5930,3.94,82.5,1.8129133566428601,1,0.10819602
5931,3.9,82.5,1.43136376415899,1,0.10819602
5932,3.87,82.5,0.9542425094393249,1,0.10819602
5933,3.8,82.5,1.8061799739838897,1,0.10819626
5934,3.7,82.5,1.43136376415899,1,0.10819626
5935,3.65,82.5,1.6232492903979001,1,0.10819626
5936,3.63,82.5,1.0,1,0.1081965
5937,3.61,82.5,1.55630250076729,1,0.108196855
5938,3.59,82.5,1.47712125471966,1,0.108196735
5939,3.5,82.5,1.95904139232109,1,0.10819709
5940,3.49,82.5,1.30102999566398,1,0.10819709
5941,3.49,82.5,1.14612803567824,1,0.10819709
5942,3.45,82.5,1.47712125471966,1,0.10819721
5943,3.44,82.5,1.91907809237607,1,0.10819733
5944,3.41,82.5,1.69897000433602,1,0.10819757
5945,3.31,82.5,1.32221929473392,1,0.108198404
5946,3.28,82.5,1.86923171973098,1,0.10819912
5947,3.25,82.5,1.65321251377534,1,0.108199835
5948,3.24,82.5,1.56820172406699,1,0.108199716
5949,3.23,82.5,1.9084850188786497,1,0.10820055
5950,3.18,82.5,1.82607480270083,1,0.1082021
5951,3.17,82.5,1.7993405494535801,1,0.10820222
5952,3.14,82.5,1.07918124604762,1,0.10820246
5953,3.12,82.5,1.6334684555795902,1,0.108204246
5954,3.11,82.5,1.6812412373755903,1,0.108204246
5955,3.11,82.5,1.75587485567249,1,0.10820472
5956,3.11,82.5,1.07918124604762,1,0.10820401
5957,3.03,82.5,1.8750612633917,1,0.10820973
5958,2.99,82.5,1.3617278360175902,1,0.10821223
5959,2.96,82.5,1.9294189257142902,1,0.108217
5960,2.89,82.5,1.78532983501077,1,0.108226895
5961,2.86,82.5,1.55630250076729,1,0.108231544
5962,2.85,82.5,1.4623979978989599,1,0.10823345
5963,2.84,82.5,1.7781512503836399,1,0.10823715
5964,2.79,82.5,1.9542425094393199,1,0.108252525
5965,2.78,82.5,1.04139268515823,1,0.10824871
5966,2.78,82.5,1.9084850188786497,1,0.10825539
5967,2.77,82.5,1.5185139398778897,1,0.108255744
5968,2.77,82.5,1.9294189257142902,1,0.1082592
5969,2.76,82.5,1.6232492903979001,1,0.108260274
5970,2.76,82.5,1.84509804001426,1,0.10826254
5971,2.7,82.5,1.8512583487190801,1,0.10828984
5972,2.69,82.5,1.5051499783199098,1,0.10829139
5973,2.69,82.5,1.6720978579357202,1,0.10829353
5974,2.67,82.5,1.76342799356294,1,0.108306885
5975,2.65,82.5,1.69897000433602,1,0.1083194
5976,2.65,82.5,1.74036268949424,1,0.108320236
5977,2.63,82.5,1.8129133566428601,1,0.108337045
5978,2.62,82.5,1.9637878273455602,1,0.10834873
5979,2.59,82.5,1.32221929473392,1,0.108362675
5980,2.58,82.5,1.43136376415899,1,0.10837507
5981,2.57,82.5,1.38021124171161,1,0.10838449
5982,2.56,82.5,1.34242268082221,1,0.1083945
5983,2.53,82.5,1.69897000433602,1,0.10844469
5984,2.52,82.5,1.1760912590556798,1,0.10844159
5985,2.5,82.5,1.8325089127062402,1,0.10849774
5986,2.47,82.5,1.69897000433602,1,0.10854888
5987,2.45,82.5,1.69897000433602,1,0.108593225
5988,2.45,82.5,1.07918124604762,1,0.10856044
5989,2.45,82.5,1.69897000433602,1,0.108593225
5990,2.43,82.5,1.41497334797082,1,0.10862458
5991,2.43,82.5,1.07918124604762,1,0.10860598
5992,2.42,82.5,1.3617278360175902,1,0.10864782
5993,2.42,82.5,1.81954393554187,1,0.10867655
5994,2.41,82.5,1.20411998265592,1,0.10866439
5995,2.4,82.5,1.8633228601204601,1,0.10873973
5996,2.38,82.5,1.55630250076729,1,0.108781576
5997,2.37,82.5,1.7708520116421398,1,0.10883534
5998,2.35,82.5,1.81954393554187,1,0.10891926
5999,2.34,82.5,1.32221929473392,1,0.10891211
6000,2.31,82.5,1.6232492903979001,1,0.1090852
6001,2.29,82.5,1.25527250510331,1,0.10914612
6002,2.28,82.5,0.9030899869919442,1,0.109155655
6003,2.27,82.5,1.38021124171161,1,0.10928202
6004,2.26,82.5,1.5440680443502801,1,0.10937333
6005,2.25,82.5,1.49136169383427,1,0.109434366
6006,2.25,82.5,1.94939000664491,1,0.10951495
6007,2.24,82.5,1.65321251377534,1,0.10953879
6008,2.23,82.5,1.5051499783199098,1,0.10959053
6009,2.22,82.5,1.84509804001426,1,0.10974455
6010,2.22,82.5,1.56820172406699,1,0.10968733
6011,2.2,82.5,1.1760912590556798,1,0.109784365
6012,2.19,82.5,1.56820172406699,1,0.10997188
6013,2.19,82.5,1.6127838567197401,1,0.10998309
6014,2.18,82.5,1.86923171973098,1,0.11015737
6015,2.18,82.5,1.41497334797082,1,0.11003947
6016,2.18,82.5,1.5185139398778897,1,0.11006546
6017,2.16,82.5,1.5185139398778897,1,0.11029649
6018,2.16,82.5,1.73239375982297,1,0.110358834
6019,2.14,82.5,1.47712125471966,1,0.11054218
6020,2.11,82.5,1.41497334797082,1,0.11096549
6021,2.1,82.5,1.23044892137827,1,0.11105859
6022,2.1,82.5,1.7481880270062,1,0.111267686
6023,2.09,82.5,1.76342799356294,1,0.1114583
6024,2.09,82.5,1.7781512503836399,1,0.1114645
6025,2.08,82.5,1.32221929473392,1,0.11145139
6026,2.06,82.5,1.8325089127062402,1,0.11211479
6027,2.06,82.5,1.79239168949825,1,0.11209345
6028,2.04,82.5,1.6127838567197401,1,0.11246681
6029,2.02,82.5,0.698970004336019,1,0.11243141
6030,1.98,82.5,1.66275783168157,1,0.11427891
6031,1.98,82.5,1.72427586960079,1,0.11433029
6032,1.96,82.5,1.75587485567249,1,0.11510897
6033,1.94,82.5,1.5185139398778897,1,0.115707874
6034,1.94,82.5,1.27875360095283,1,0.1154685
6035,1.92,82.5,1.34242268082221,1,0.11642504
6036,1.92,82.5,1.25527250510331,1,0.116329074
6037,1.92,82.5,1.6334684555795902,1,0.11675453
6038,1.91,82.5,1.8750612633917,1,0.117559314
6039,1.88,82.5,1.6334684555795902,1,0.11895776
6040,1.87,82.5,1.5910646070265002,1,0.11952484
6041,1.85,82.5,1.74036268949424,1,0.121147394
6042,1.84,82.5,1.34242268082221,1,0.12119651
6043,1.84,82.5,0.6020599913279621,1,0.11997247
6044,1.83,82.5,1.8325089127062402,1,0.12288296
6045,1.82,82.5,1.9542425094393199,1,0.123990655
6046,1.82,82.5,1.6232492903979001,1,0.123312235
6047,1.81,82.5,1.43136376415899,1,0.12378943
6048,1.8,82.5,1.3617278360175902,1,0.12454355
6049,1.8,82.5,1.73239375982297,1,0.12536538
6050,1.76,82.5,1.76342799356294,1,0.12976706
6051,1.76,82.5,1.66275783168157,1,0.12948477
6052,1.76,82.5,1.4623979978989599,1,0.12893295
6053,1.76,82.5,1.3979400086720402,1,0.12875831
6054,1.75,82.5,1.74036268949424,1,0.13093257
6055,1.75,82.5,1.5440680443502801,1,0.13035774
6056,1.75,82.5,1.81954393554187,1,0.13116884
6057,1.75,82.5,1.44715803134222,1,0.13007867
6058,1.75,82.5,1.8750612633917,1,0.13133585
6059,1.74,82.5,1.5440680443502801,1,0.13162458
6060,1.72,82.5,0.9542425094393249,1,0.13243842
6061,1.72,82.5,1.74036268949424,1,0.13503754
6062,1.71,82.5,1.75587485567249,1,0.13661063
6063,1.71,82.5,1.3979400086720402,1,0.1353296
6064,1.69,82.5,1.7708520116421398,1,0.13995123
6065,1.68,82.5,1.69897000433602,1,0.14141786
6066,1.67,82.5,1.6020599913279598,1,0.14283586
6067,1.67,82.5,1.44715803134222,1,0.14216232
6068,1.67,82.5,1.56820172406699,1,0.14268744
6069,1.66,82.5,1.6434526764861899,1,0.14494443
6070,1.66,82.5,1.6232492903979001,1,0.14485085
6071,1.66,82.5,1.34242268082221,1,0.143574
6072,1.64,82.5,1.7075701760979398,1,0.149418
6073,1.63,82.5,1.1760912590556798,1,0.14888012
6074,1.63,82.5,1.4623979978989599,1,0.15035725
6075,1.62,82.5,1.8129133566428601,1,0.15460539
6076,1.62,82.5,1.34242268082221,1,0.15198934
6077,1.62,82.5,1.6434526764861899,1,0.15364742
6078,1.6,82.5,1.88649072517248,1,0.16015601
6079,1.6,82.5,1.86923171973098,1,0.16004753
6080,1.59,82.5,1.38021124171161,1,0.15965521
6081,1.57,82.5,1.7993405494535801,1,0.16812527
6082,1.57,82.5,1.27875360095283,1,0.1645261
6083,1.57,82.5,1.66275783168157,1,0.1671629
6084,1.56,82.5,1.5051499783199098,1,0.1690681
6085,1.56,82.5,1.73239375982297,1,0.17071927
6086,1.54,82.5,1.43136376415899,1,0.17487848
6087,1.53,82.5,1.9030899869919398,1,0.18211973
6088,1.53,82.5,1.56820172406699,1,0.17935115
6089,1.53,82.5,1.69019608002851,1,0.18035
6090,1.52,82.5,1.88649072517248,1,0.18561947
6091,1.51,82.5,1.65321251377534,1,0.18731147
6092,1.5,82.5,1.6334684555795902,1,0.19096446
6093,1.5,82.5,1.47712125471966,1,0.18954551
6094,1.49,82.5,1.74036268949424,1,0.19593954
6095,1.49,82.5,1.25527250510331,1,0.19140589
6096,1.48,82.5,1.95904139232109,1,0.20223498
6097,1.48,82.5,1.27875360095283,1,0.19560534
6098,1.46,82.5,1.1760912590556798,1,0.20293605
6099,1.46,82.5,1.72427586960079,1,0.20854622
6100,1.46,82.5,1.84509804001426,1,0.20981097
6101,1.43,82.5,1.14612803567824,1,0.21602666
6102,1.43,82.5,1.5185139398778897,1,0.22012925
6103,1.42,82.5,1.55630250076729,1,0.22536784
6104,1.42,82.5,1.25527250510331,1,0.2219575
6105,1.42,82.5,1.78532983501077,1,0.22799933
6106,1.4,82.5,1.04139268515823,1,0.22926682
6107,1.38,82.5,1.7993405494535801,1,0.24864596
6108,1.38,82.5,1.32221929473392,1,0.24278253
6109,1.37,82.5,1.6434526764861899,1,0.2520163
6110,1.37,82.5,1.3979400086720402,1,0.2489621
6111,1.36,82.5,1.73239375982297,1,0.25849855
6112,1.36,82.5,1.72427586960079,1,0.2583959
6113,1.36,82.5,1.32221929473392,1,0.25333786
6114,1.35,82.5,1.7993405494535801,1,0.26477313
6115,1.35,82.5,1.7160033436348001,1,0.26371062
6116,1.35,82.5,1.9822712330395702,1,0.2671095
6117,1.35,82.5,0.9030899869919442,1,0.2534368
6118,1.35,82.5,1.6334684555795902,1,0.2626598
6119,1.34,82.5,1.78532983501077,1,0.2700569
6120,1.34,82.5,1.5051499783199098,1,0.26647043
6121,1.34,82.5,1.8573324964312699,1,0.27098018
6122,1.34,82.5,1.7481880270062,1,0.26958078
6123,1.34,82.5,1.66275783168157,1,0.26848626
6124,1.34,82.5,1.69019608002851,1,0.2688378
6125,1.34,82.5,1.69897000433602,1,0.26895005
6126,1.33,82.5,2.0,1,0.2783044
6127,1.32,82.5,1.56820172406699,1,0.27824664
6128,1.32,82.5,1.84509804001426,1,0.28180897
6129,1.31,82.5,1.56820172406699,1,0.2837454
6130,1.3,82.5,1.5440680443502801,1,0.2889259
6131,1.3,82.5,1.7708520116421398,1,0.29182792
6132,1.29,82.5,1.57978359661681,1,0.29484802
6133,1.27,82.5,1.8750612633917,1,0.3093211
6134,1.27,82.5,1.5051499783199098,1,0.30472028
6135,1.27,82.5,0.7781512503836441,1,0.29554147
6136,1.25,82.5,1.73239375982297,1,0.31803954
6137,1.24,82.5,1.7075701760979398,1,0.32285345
6138,1.23,82.5,1.47712125471966,1,0.32518744
6139,1.23,82.5,1.69019608002851,1,0.32765883
6140,1.23,82.5,1.34242268082221,1,0.32360977
6141,1.23,82.5,1.7481880270062,1,0.32832658
6142,1.22,82.5,1.6334684555795902,1,0.33191383
6143,1.22,82.5,1.20411998265592,1,0.32700914
6144,1.21,82.5,1.38021124171161,1,0.33389878
6145,1.2,82.5,1.55630250076729,1,0.34052438
6146,1.19,82.5,1.44715803134222,1,0.34392428
6147,1.19,82.5,1.8920946026904801,1,0.34847176
6148,1.19,82.5,1.27875360095283,1,0.3421585
